27	-95	-13
28	-95	-17
20	-97	-30
0	-124	-47
-25	-162	-66
-50	-200	-80
-62	-222	-91
-64	-222	-91
-62	-216	-86
-62	-188	-73
-54	-126	-42
-48	-83	-11
-42	-72	5
-39	-72	5
-32	-96	5
-28	-129	-10
-24	-145	-26
-22	-145	-29
-15	-136	-29
-4	-104	-13
0	-60	14
-6	-1	43
-13	-1	43
-18	-84	38
-19	-116	38
-20	-124	50
-31	-138	76
-52	-159	110
-95	-180	148
-160	-187	191
-231	-187	238
-292	-181	280
-343	-174	295
-391	-161	295
-427	-161	287
-444	-173	286
-451	-226	286
-465	-321	319
-503	-401	394
-584	-438	485
-690	-438	573
-802	-438	656
-901	-415	738
-962	-409	831
-972	-409	931
-978	-466	1032
-985	-613	1119
-1008	-822	1172
-1107	-1005	1196
-1292	-1116	1205
-1497	-1116	1231
-1676	-1108	1281
-1801	-1021	1359
-1870	-894	1430
-1905	-800	1479
-1949	-752	1487
-2036	-738	1487
-2170	-696	1440
-2313	-592	1330
-2387	-423	1180
-2387	-226	1017
-2338	-128	865
-2171	-128	735
-1956	-178	631
-1804	-343	533
-1721	-492	428
-1721	-512	318
-1745	-512	246
-1808	-426	216
-1858	-236	198
-1881	-1	179
-1881	276	147
-1862	516	48
-1802	689	-100
-1688	749	-293
-1552	749	-495
-1401	754	-687
-1248	758	-865
-1081	771	-1032
-953	834	-1162
-841	922	-1252
-738	996	-1320
-620	1028	-1397
-512	1037	-1487
-418	1044	-1585
-320	1049	-1683
-195	1059	-1769
-44	1119	-1829
116	1213	-1870
274	1272	-1904
431	1272	-1935
594	1267	-1935
751	1159	-1933
893	1006	-1891
996	886	-1815
1055	870	-1723
1106	870	-1615
1175	921	-1489
1274	944	-1354
1401	944	-1218
1553	882	-1080
1705	752	-925
1804	601	-742
1816	504	-538
1816	503	-331
1753	503	-132
1651	595	48
1578	694	202
1562	729	322
1562	729	428
1597	684	525
1650	598	614
1673	518	698
1673	456	787
1652	408	892
1579	360	1009
1469	337	1141
1324	337	1288
1143	350	1444
932	408	1595
693	462	1730
451	495	1836
218	495	1921
3	479	2002
-240	412	2082
-528	326	2102
-850	254	2102
-1160	195	2045
-1421	126	1909
-1587	48	1737
-1646	-49	1557
-1646	-170	1395
-1630	-232	1253
-1598	-232	1103
-1580	-231	935
-1543	-162	750
-1467	-151	557
-1342	-151	380
-1215	-186	247
-1121	-210	175
-1048	-210	128
-936	-166	79
-797	-65	11
-653	13	-54
-517	75	-103
-365	121	-131
