-127	-64	12
-180	-100	-18
-196	-100	-53
-199	-88	-62
-198	-48	-62
-178	0	-39
-135	10	-15
-75	10	-10
-43	4	-10
-43	-28	-34
-53	-59	-66
-94	-91	-88
-120	-91	-88
-131	-91	-88
-131	-67	-67
-114	-22	-37
-73	-22	-5
-11	-64	28
-11	-130	29
-14	-161	32
-21	-171	32
-21	-171	40
-12	-171	53
35	-177	70
107	-191	83
203	-213	85
309	-216	87
410	-216	85
495	-208	80
559	-201	69
621	-201	44
684	-217	8
744	-213	-28
802	-212	-57
847	-174	-84
867	-95	-118
867	-23	-173
847	24	-254
789	58	-360
719	85	-475
657	114	-579
603	133	-672
561	137	-761
510	137	-859
449	127	-960
373	122	-1048
291	122	-1109
200	137	-1140
105	181	-1149
12	224	-1165
-76	242	-1204
-173	242	-1254
-277	245	-1276
-377	245	-1276
-462	250	-1248
-542	272	-1179
-631	301	-1095
-731	323	-999
-829	341	-891
-900	356	-769
-943	365	-636
-966	365	-503
-979	357	-390
-992	324	-301
-992	284	-222
-981	256	-125
-931	245	0
-847	233	159
-788	224	323
-776	207	461
-776	197	560
-791	167	641
-791	127	731
-775	73	841
-724	36	959
-659	30	1068
-606	30	1136
-557	44	1147
-497	44	1147
-421	33	1114
-334	-7	1068
-260	-40	1023
-202	-40	973
-168	-30	912
-135	9	839
-91	33	757
-26	44	661
42	44	555
110	37	441
154	37	331
205	32	223
233	18	129
268	14	36
282	10	-58
301	10	-164
310	24	-274
315	36	-385
317	45	-498
317	45	-608
314	45	-707
301	37	-801
273	29	-887
232	22	-966
176	21	-1028
125	21	-1064
79	32	-1078
50	55	-1080
26	69	-1084
9	69	-1091
-15	68	-1103
-49	45	-1110
-95	14	-1110
-142	-23	-1100
-195	-62	-1068
-247	-77	-1016
-311	-77	-951
-381	-62	-885
-456	-22	-827
-509	14	-768
-538	33	-708
-553	33	-640
-581	39	-575
-631	39	-509
-692	52	-441
-749	75	-370
-792	109	-297
-812	132	-223
-825	148	-152
-838	165	-82
-861	189	-14
-884	211	54
-905	223	129
-911	225	216
-911	225	320
-892	223	437
-856	214	553
-806	203	655
-755	189	736
-689	157	792
-610	105	826
-523	46	849
-436	2	876
-358	-20	912
-297	-33	950
-247	-41	981
-194	-55	1001
-125	-78	1012
-48	-111	1024
30	-148	1039
97	-187	1050
136	-227	1050
145	-247	1047
145	-247	1025
137	-227	989
137	-172	946
148	-127	895
181	-119	830
219	-119	750
235	-116	666
235	-116	597
220	-93	549
185	-33	515
147	23	477
119	39	422
112	39	349
112	21	270
120	-12	200
120	-22	148
117	-23	113
92	-22	92
51	-15	78
14	-14	61
-56	-14	-21
-71	-16	-37
-82	-17	-45
-82	-21	-45
-78	-21	-42
-59	-8	-32
1	73	18
46	139	37
95	199	45
134	232	45
151	256	34
151	263	25
