-212	-55	-52
-212	-61	-83
-206	-136	-111
-167	-202	-121
-137	-256	-128
-113	-256	-128
-113	-229	-122
-126	-187	-116
-126	-142	-110
-122	-97	-98
-111	-58	-94
-87	-35	-94
-74	-28	-97
-65	-23	-107
-59	-20	-107
-55	-12	-102
-54	5	-82
-54	20	-59
-47	32	-58
-34	32	-58
-13	12	-77
31	-7	-108
78	-19	-132
123	-19	-156
163	11	-177
202	45	-189
244	77	-193
284	96	-198
326	96	-198
375	92	-200
437	54	-207
536	12	-207
659	-18	-195
786	-26	-148
873	-25	-56
921	-35	62
924	-42	190
924	-84	310
895	-160	421
850	-254	513
814	-328	583
796	-389	643
787	-435	709
778	-465	788
757	-484	878
711	-503	971
629	-535	1057
503	-582	1140
329	-615	1213
150	-628	1255
3	-628	1255
-97	-616	1252
-167	-606	1208
-222	-601	1148
-262	-601	1098
-308	-592	1071
-391	-574	1061
-491	-519	1032
-590	-432	974
-674	-364	872
-760	-342	762
-840	-332	650
-886	-320	538
-890	-282	420
-890	-186	300
-880	-55	178
-880	68	34
-887	144	-137
-925	181	-339
-969	202	-534
-1013	228	-708
-1046	265	-837
-1066	313	-928
-1066	396	-1003
-1046	498	-1076
-1040	584	-1155
-1039	584	-1202
-1039	581	-1206
-1077	516	-1206
-1145	451	-1164
-1238	451	-1092
-1338	464	-988
-1437	551	-857
-1493	642	-724
-1505	663	-616
-1505	663	-554
-1465	592	-520
-1412	472	-485
-1366	366	-420
-1339	311	-308
-1330	311	-157
-1307	326	14
-1252	372	177
-1152	378	311
-1008	378	418
-832	307	511
-659	177	599
-521	53	686
-426	-19	773
-349	-39	862
-275	-48	940
-184	-50	996
-75	-78	1019
45	-139	1019
177	-223	1014
310	-300	986
435	-353	934
541	-369	858
630	-369	762
712	-356	662
775	-323	567
837	-274	484
891	-220	409
950	-200	328
993	-200	227
1026	-217	102
1054	-243	-35
1093	-243	-162
1145	-218	-265
1199	-136	-349
1246	-35	-432
1270	52	-528
1280	107	-644
1280	122	-768
1278	123	-881
1277	131	-970
1276	131	-1035
1267	138	-1082
1235	144	-1118
1175	144	-1138
1095	124	-1138
1011	96	-1133
933	80	-1103
864	59	-1058
808	19	-1010
757	-44	-953
700	-104	-880
640	-143	-789
578	-163	-685
521	-174	-584
459	-197	-498
390	-218	-443
320	-244	-408
249	-268	-381
196	-271	-342
153	-271	-289
133	-246	-220
114	-179	-147
96	-100	-81
71	-35	-37
42	-15	-22
-26	47	31
-10	85	64
17	93	82
37	108	91
59	115	116
59	167	140
54	252	154
41	360	154
46	421	128
