-31	-107	-44
-61	-148	-43
-97	-178	-21
-113	-192	-1
-113	-222	-1
-87	-222	-2
-34	-203	-29
13	-174	-58
31	-111	-68
40	-69	-75
40	-28	-75
40	-5	-68
21	0	-44
-69	-13	16
-87	-24	23
-87	-36	23
-69	-39	15
8	-42	-13
14	-41	-24
-49	2	-23
-49	16	-11
44	-14	-23
44	-30	-32
27	-2	48
49	-41	77
56	-81	115
56	-115	164
39	-124	224
1	-124	292
-39	-113	364
-62	-83	427
-68	-79	475
-68	-79	509
-56	-106	538
-34	-163	567
-16	-210	591
-13	-224	614
-13	-224	643
-37	-198	682
-66	-149	725
-96	-114	766
-106	-111	796
-112	-111	815
-112	-135	821
-107	-156	826
-107	-156	842
-108	-153	866
-119	-125	882
-134	-87	882
-150	-74	880
-156	-74	863
-165	-94	854
-178	-129	854
-194	-129	854
-208	-130	860
-217	-111	860
-218	-88	854
-218	-88	831
-217	-98	796
-208	-102	760
-202	-102	731
-202	-100	708
-204	-75	686
-204	-38	653
-202	-1	603
-199	22	544
-183	31	494
-172	46	453
-157	55	415
-141	55	376
-125	49	341
-109	24	306
-97	-2	271
-88	-11	236
-83	-14	204
-82	-20	176
-82	-23	151
-82	-26	131
-78	-34	114
-78	-38	102
-66	-40	95
-54	-41	92
-47	-43	87
-47	-45	76
-45	-50	56
-44	-60	31
-44	-67	10
-43	-68	0
-41	-68	-2
-38	-62	-2
-26	-54	0
-13	-46	0
-55	0	16
-66	12	27
-66	32	50
-58	66	60
