195	-109	193
207	-123	205
207	-127	216
189	-130	213
180	-157	213
161	-157	213
156	-137	201
161	-117	178
161	-83	163
151	-52	149
140	-44	148
122	-35	144
113	-32	136
104	-40	134
104	-40	120
101	-6	90
101	26	62
93	59	41
82	63	35
63	63	35
41	33	35
-24	-46	32
-57	-57	30
-80	-64	24
-99	-64	20
-113	-77	12
-128	-86	-6
-133	-94	-32
-134	-99	-58
-138	-102	-78
-154	-114	-90
-189	-143	-101
-237	-168	-116
-286	-180	-143
-319	-180	-178
-337	-167	-208
-340	-154	-224
-343	-139	-230
-345	-131	-235
-347	-126	-246
-352	-126	-268
-356	-130	-295
-361	-138	-320
-372	-138	-344
-386	-133	-368
-400	-107	-384
-406	-84	-386
-406	-68	-390
-406	-48	-386
-396	-32	-382
-376	-6	-379
-359	10	-379
-351	28	-379
-351	28	-380
-363	30	-390
-380	16	-408
-408	4	-417
-429	-3	-418
-442	-11	-418
-442	-23	-407
-441	-36	-393
-436	-43	-372
-439	-58	-348
-441	-71	-323
-459	-71	-317
-485	-62	-304
-499	-40	-298
-499	-10	-298
-494	11	-296
-484	23	-290
-474	31	-290
-468	43	-288
-461	47	-284
-453	47	-270
-448	53	-252
-444	44	-239
-438	44	-238
-422	51	-238
-400	75	-240
-373	104	-240
-350	123	-234
-334	127	-218
-333	128	-205
-333	123	-203
-334	119	-203
-334	113	-219
-329	106	-236
-309	100	-241
-281	100	-241
-252	104	-231
-228	111	-213
-210	121	-199
-194	121	-188
-174	121	-176
-154	116	-163
-131	98	-148
-114	68	-129
-102	31	-106
-92	12	-85
-84	2	-65
-74	-3	-46
-68	-13	-18
-63	-44	8
-60	-74	40
-55	-105	76
-50	-116	122
-43	-122	172
-43	-148	220
-55	-181	260
-87	-223	298
-147	-268	340
-219	-303	396
-274	-323	468
-317	-348	545
-346	-379	613
-372	-422	656
-386	-461	687
-408	-495	722
-439	-508	766
-463	-508	810
-463	-505	852
-458	-496	889
-427	-491	918
-395	-487	934
-387	-486	941
-387	-485	949
-409	-481	965
-448	-477	989
-483	-477	1015
-505	-473	1040
-513	-471	1054
-513	-459	1058
-509	-446	1058
-495	-434	1050
-481	-432	1041
-477	-426	1029
-477	-425	1019
-486	-419	1012
-496	-398	1009
-496	-374	1006
-490	-344	998
-466	-326	981
-429	-319	952
-403	-316	915
-392	-311	878
-392	-302	846
-393	-287	816
-393	-261	783
-387	-235	743
-361	-207	693
-325	-186	630
-283	-163	559
-246	-141	488
-207	-127	424
-173	-120	366
-150	-118	313
-140	-115	261
-139	-111	214
-137	-94	171
-135	-69	135
-118	-38	102
-88	-20	73
-53	6	45
47	79	-27
