-34	-101	189
-34	-70	162
-41	-50	111
-63	-40	65
-75	-32	24
-72	-28	10
-95	-33	7
-104	-31	2
-86	-27	7
-91	-24	10
-93	-27	10
-79	-27	1
-67	-23	-9
-52	-15	-18
-12	18	-44
-12	1	-44
-14	-31	-48
-28	-69	-49
-47	-94	-56
-69	-102	-67
-82	-102	-74
-88	-103	-75
-90	-106	-75
-92	-117	-77
-99	-132	-80
-106	-143	-87
-112	-143	-102
-114	-140	-118
-117	-132	-132
-122	-125	-140
-135	-109	-140
-146	-85	-140
-154	-62	-134
-157	-49	-127
-164	-49	-123
-176	-54	-123
-194	-62	-128
-214	-71	-141
-237	-77	-156
-256	-98	-158
-270	-125	-158
-281	-148	-149
-292	-151	-129
-302	-151	-112
-315	-142	-101
-330	-131	-101
-350	-122	-101
-369	-109	-111
-390	-96	-122
-413	-78	-130
-440	-61	-131
-472	-48	-131
-491	-43	-129
-491	-43	-124
-490	-40	-114
-469	-36	-102
-458	-22	-96
-458	-3	-96
-469	-3	-102
-504	-5	-116
-546	-6	-133
-581	-3	-154
-598	-10	-180
-598	9	-201
-592	26	-216
-571	47	-222
-543	63	-227
-517	76	-227
-496	86	-227
-478	95	-223
-459	116	-217
-437	136	-210
-415	144	-209
-392	144	-209
-373	122	-214
-356	87	-222
-343	55	-227
-330	43	-227
-320	43	-225
-312	45	-216
-305	55	-203
-295	55	-188
-284	54	-174
-274	44	-164
-261	25	-156
-247	12	-151
-232	2	-142
-218	2	-127
-203	2	-102
-181	0	-70
-152	-2	-36
-123	-7	-11
-100	-19	10
-85	-40	36
-79	-61	70
-79	-73	110
-76	-74	147
-76	-78	183
-75	-80	217
-77	-92	249
-79	-113	283
-88	-150	323
-98	-191	367
-114	-238	413
-129	-271	458
-148	-306	494
-158	-336	528
-173	-364	557
-190	-381	594
-215	-393	631
-245	-399	664
-272	-406	690
-288	-418	706
-294	-445	718
-303	-473	729
-322	-491	746
-353	-491	769
-389	-484	799
-405	-458	825
-405	-433	836
-392	-419	836
-356	-415	828
-328	-409	819
-320	-407	819
-320	-387	822
-330	-361	839
-338	-342	853
-338	-340	853
-338	-340	850
-322	-347	832
-305	-350	812
-297	-350	800
-297	-348	795
-302	-340	786
-309	-335	771
-309	-331	750
-308	-329	726
-305	-323	694
-303	-321	656
-301	-317	618
-287	-315	583
-269	-312	549
-248	-309	510
-238	-305	466
-229	-289	415
-222	-250	364
-210	-203	310
-188	-153	254
-154	-124	196
-119	-109	147
-98	-91	108
-86	-75	79
-71	-61	55
-51	-33	25
