-48	-378	-109
-58	-369	-133
-61	-200	-159
-83	-3	-157
-106	159	-142
-135	176	-135
-211	197	-108
-255	199	-102
-267	199	-92
-273	124	-69
-246	-19	-35
-231	-211	13
-198	-371	34
-177	-480	45
-177	-524	51
-183	-524	59
-224	-523	75
-272	-506	88
-299	-486	112
-306	-469	126
-306	-418	126
-289	-355	124
-259	-311	113
-227	-311	113
-198	-372	131
-178	-502	190
-175	-642	274
-175	-689	362
-185	-689	451
-206	-647	541
-215	-547	624
-215	-483	703
-206	-478	776
-165	-478	844
-103	-511	901
-34	-558	952
34	-607	1005
109	-653	1060
198	-679	1113
294	-692	1157
381	-709	1201
449	-738	1251
495	-732	1304
525	-727	1352
545	-663	1392
566	-544	1426
595	-444	1446
639	-430	1446
700	-430	1446
792	-498	1427
906	-589	1394
1032	-638	1356
1154	-642	1320
1267	-642	1288
1366	-634	1257
1447	-628	1228
1514	-628	1209
1567	-624	1200
1600	-611	1197
1619	-555	1188
1627	-441	1167
1627	-312	1118
1627	-249	1034
1628	-249	909
1632	-272	749
1631	-364	580
1631	-448	432
1605	-448	325
1529	-432	261
1414	-307	209
1281	-124	132
1148	-45	-4
1035	-45	-201
957	-125	-428
910	-307	-653
877	-460	-845
832	-507	-985
791	-507	-1063
713	-448	-1094
614	-327	-1111
485	-178	-1144
370	-48	-1198
258	8	-1285
142	8	-1383
24	-26	-1492
-79	-145	-1586
-154	-276	-1673
-225	-338	-1738
-310	-338	-1786
-428	-298	-1821
-559	-178	-1841
-690	-68	-1845
-794	11	-1846
-863	86	-1842
-906	189	-1842
-945	293	-1842
-985	322	-1846
-1024	322	-1847
-1068	276	-1849
-1112	189	-1852
-1152	122	-1849
-1188	97	-1849
-1226	97	-1845
-1270	118	-1829
-1320	140	-1807
-1375	140	-1773
-1430	105	-1723
-1473	-2	-1646
-1501	-117	-1542
-1523	-154	-1416
-1571	-154	-1284
-1618	-104	-1183
-1648	-75	-1088
-1648	-64	-1001
-1601	-60	-902
-1582	-94	-782
-1567	-94	-640
-1553	-53	-492
-1577	4	-391
-1598	28	-323
-1626	28	-253
-1642	13	-167
-1642	-34	-56
-1619	-35	77
-1543	-42	246
-1437	-39	442
-1320	0	657
-1205	87	883
-1118	217	1090
-1053	342	1260
-1004	365	1398
-926	365	1500
-817	293	1583
-684	161	1641
-559	58	1701
-448	0	1765
-321	-20	1832
-169	-34	1903
8	-63	1971
186	-112	2034
379	-157	2079
551	-175	2113
704	-175	2146
822	-153	2187
931	-89	2218
1041	-10	2218
1136	56	2205
1224	74	2146
1305	75	2055
1388	67	1947
1465	53	1829
1531	37	1702
1585	19	1579
1627	-8	1456
1653	-24	1315
1653	-36	1153
1640	-45	980
1578	-74	827
1473	-117	691
1343	-180	572
1189	-226	459
1018	-267	360
837	-280	273
648	-280	200
462	-247	132
291	-167	76
162	-78	35
69	-28	15
-39	101	-76
-71	182	-119
-119	243	-151
