-164	-158	-183
-193	-177	-163
-228	-182	-147
-238	-191	-139
-238	-186	-134
-210	-174	-127
-170	-174	-127
-163	-126	-130
-163	-8	-147
-193	144	-159
-249	273	-159
-303	324	-135
-357	324	-79
-384	293	-30
-384	174	-4
-376	57	7
-329	-44	18
-260	-108	23
-183	-190	23
-117	-263	19
-68	-305	1
-37	-305	-26
-13	-313	-62
8	-313	-95
10	-321	-115
10	-359	-115
-22	-423	-88
-71	-431	-26
-106	-431	32
-114	-367	34
-114	-211	34
-100	-86	-6
-60	-34	-57
9	-34	-87
78	-66	-87
120	-105	-84
120	-105	-54
115	-108	-2
116	-101	45
116	-101	57
153	-105	57
251	-129	38
376	-154	0
494	-185	-31
587	-219	-58
655	-240	-86
695	-252	-118
722	-267	-155
744	-307	-197
780	-346	-240
832	-351	-286
888	-351	-334
934	-303	-387
946	-233	-447
946	-182	-513
921	-169	-591
874	-166	-682
819	-157	-780
764	-157	-871
713	-122	-949
673	-51	-1016
635	-6	-1069
591	-6	-1106
541	-26	-1136
464	-96	-1175
354	-129	-1228
224	-129	-1284
111	-97	-1327
26	-29	-1343
-42	26	-1343
-119	58	-1335
-216	88	-1314
-334	124	-1287
-465	138	-1251
-601	138	-1211
-731	93	-1168
-843	-15	-1126
-907	-78	-1075
-937	-78	-1011
-943	-50	-936
-976	46	-855
-1027	138	-776
-1106	194	-698
-1173	229	-611
-1214	242	-507
-1218	248	-381
-1218	253	-232
-1187	272	-69
-1136	316	96
-1056	382	249
-955	428	386
-829	428	497
-746	412	580
-717	327	681
-673	220	811
-602	161	971
-579	148	1111
-440	133	1220
-305	131	1294
-221	113	1326
-161	79	1338
-103	44	1345
-49	-12	1358
-5	-96	1370
23	-172	1370
43	-205	1366
67	-205	1326
131	-198	1260
219	-148	1183
290	-87	1094
309	-77	990
309	-76	868
293	-102	723
280	-141	548
278	-152	357
278	-162	171
298	-162	4
323	-148	-146
353	-106	-285
353	-53	-415
352	-17	-542
316	3	-670
236	3	-799
130	-21	-914
23	-91	-1002
-72	-164	-1060
-148	-187	-1092
-210	-187	-1108
-261	-152	-1119
-308	-100	-1133
-350	-52	-1151
-396	-20	-1171
-442	-5	-1183
-498	-5	-1183
-557	-6	-1180
-620	-18	-1159
-675	-24	-1129
-725	-24	-1095
-779	-15	-1048
-840	9	-987
-902	44	-912
-983	89	-835
-1067	130	-758
-1138	162	-682
-1193	190	-611
-1253	236	-547
-1309	305	-486
-1331	371	-422
-1331	380	-337
-1308	380	-235
-1267	360	-123
-1206	339	-13
-1140	339	99
-1060	338	231
-966	340	371
-880	346	513
-803	346	648
-744	333	779
-688	333	909
-648	317	1040
-616	290	1168
-577	269	1283
-511	257	1368
-423	251	1410
-348	229	1420
-251	179	1420
-165	120	1414
-74	75	1413
23	55	1414
116	9	1416
208	-65	1416
250	-162	1407
284	-196	1381
306	-196	1341
314	-155	1297
314	-36	1241
310	99	1161
304	179	1057
284	179	944
246	165	838
206	80	745
175	-12	666
171	-44	595
171	-44	534
167	-33	480
167	-14	430
158	-12	374
123	0	309
81	0	236
47	-4	168
30	0	121
25	0	96
25	-10	87
40	-10	82
71	-8	77
114	26	72
146	105	61
172	158	45
172	158	45
171	81	64
162	-112	130
100	-366	216
51	-498	259
-7	-500	259
-7	-500	234
0	-389	169
30	-251	99
44	-119	34
