63	-48	14
56	-91	2
25	-134	-22
-8	-187	-32
-74	-237	-32
-111	-294	-34
-126	-356	-32
-126	-362	-32
-64	-362	-54
20	-328	-72
105	-241	-72
155	-160	-71
155	-113	-52
149	-113	-31
101	-116	-7
48	-148	18
16	-168	36
3	-168	42
-2	-144	44
-4	-87	49
-7	-26	51
-13	13	49
-22	34	49
-33	40	52
-37	41	52
-45	40	52
-61	37	58
-82	34	59
-103	31	59
-121	25	57
-135	12	56
-142	0	56
-146	-13	66
-157	-13	90
-189	-6	122
-259	15	159
-354	61	189
-469	115	215
-569	168	237
-660	213	261
-738	260	277
-808	296	283
-857	296	286
-886	285	287
-909	217	290
-932	104	298
-964	-28	313
-1022	-147	338
-1118	-196	383
-1256	-196	445
-1421	-142	514
-1596	-13	578
-1766	131	589
-1908	257	589
-1950	265	537
-1950	265	419
-1870	108	311
-1748	-244	304
-1748	-502	304
-1771	-502	380
-1970	-475	471
-2249	-159	485
-2473	208	485
-2522	335	421
-2522	335	306
-2410	205	170
-2186	-108	57
-2021	-338	-21
-1945	-403	-68
-1928	-403	-96
-1882	-340	-118
-1867	-307	-127
-1732	-307	-127
-1569	-302	-74
-1416	-300	40
-1289	-209	139
-1158	10	173
-1024	256	173
-906	358	147
-793	358	103
-670	321	22
-521	202	-94
