-157	-241	-83
-184	-292	-112
-195	-322	-176
-213	-350	-198
-247	-410	-198
-277	-448	-173
-310	-489	-95
-314	-489	-33
-314	-437	9
-304	-342	36
-287	-274	48
-287	-242	65
-288	-238	79
-294	-244	93
-294	-244	101
-282	-236	119
-251	-226	151
-222	-227	197
-202	-227	256
-188	-242	324
-175	-280	394
-167	-330	459
-161	-373	518
-158	-401	571
-150	-409	618
-120	-414	665
-52	-419	710
36	-436	762
141	-446	824
247	-446	897
332	-423	960
378	-346	999
387	-250	1009
392	-190	1009
410	-190	993
447	-210	963
512	-302	938
594	-408	927
688	-469	927
773	-469	927
840	-464	930
889	-417	939
920	-352	958
934	-299	982
946	-266	987
962	-246	987
971	-241	966
1014	-241	925
1064	-241	885
1106	-264	855
1136	-277	833
1136	-277	820
1135	-253	810
1116	-163	803
1090	-23	797
1073	117	767
1073	159	693
1078	159	559
1132	68	392
1237	-130	223
1356	-322	76
1466	-392	-34
1493	-392	-105
1493	-363	-143
1465	-266	-164
1366	-215	-182
1237	-201	-213
1137	-201	-270
1098	-250	-355
1098	-300	-460
1099	-340	-559
1099	-340	-639
1087	-317	-691
1032	-282	-717
974	-214	-737
915	-134	-762
851	-63	-802
775	-15	-858
709	2	-930
665	12	-1019
648	27	-1115
639	47	-1195
623	73	-1247
580	102	-1273
494	138	-1296
378	184	-1336
261	203	-1395
167	203	-1464
102	168	-1546
70	61	-1624
56	-82	-1680
49	-217	-1704
18	-304	-1708
-55	-342	-1718
-182	-352	-1741
-338	-361	-1767
-479	-380	-1796
-577	-412	-1826
-644	-475	-1826
-712	-557	-1808
-780	-594	-1702
-886	-594	-1500
-1054	-508	-1287
-1316	-286	-1108
-1591	-4	-1033
-1839	172	-1033
-2004	172	-1045
-2060	168	-1094
-2060	-18	-1094
-2002	-253	-1085
-1862	-440	-981
-1731	-489	-789
-1699	-489	-560
-1699	-397	-360
-1786	-206	-273
-1936	-68	-273
-1984	-68	-261
-1984	-83	-261
-1871	-213	-241
-1634	-348	-115
-1421	-348	105
-1352	-324	349
-1352	-172	540
-1433	24	652
-1512	91	702
-1512	91	744
-1442	38	817
-1256	-70	961
-1070	-70	1151
-1002	-54	1318
-969	70	1374
-951	201	1374
-901	201	1299
-780	180	1168
-594	-1	1085
-410	-140	1059
-256	-140	1041
-209	-92	1018
-209	86	967
-207	195	884
-202	195	814
-202	161	731
-119	69	636
-43	-4	544
-12	-34	475
-12	-34	429
-21	-29	393
-41	-16	354
-48	-16	319
-48	-19	287
-42	-45	250
-17	-61	197
6	-77	135
28	-98	76
46	-119	40
56	-124	39
62	-124	39
87	-96	71
134	-53	119
