-79	-594	-87
-62	-778	-121
-49	-911	-121
-6	-973	-106
50	-992	-35
103	-987	62
111	-991	120
111	-1014	120
75	-986	107
44	-840	48
29	-586	-5
27	-321	-19
36	-225	0
36	-225	0
22	-255	32
-14	-254	49
-67	-239	49
-122	-133	35
-166	-13	-1
-167	60	-44
-167	60	-57
-117	35	-57
-37	-53	-40
22	-141	-3
39	-163	23
39	-163	37
23	-104	42
-10	-24	46
-43	42	52
-71	78	53
-97	112	55
-114	112	54
-117	112	48
-117	76	42
-95	10	31
-65	-45	21
-47	-66	19
-47	-66	19
-47	-60	22
-61	-23	22
-74	23	19
-89	63	6
-100	70	-1
-109	70	-1
-112	51	4
-124	16	20
-130	-33	47
-130	-64	69
-97	-64	83
-44	-60	87
4	-12	91
20	44	99
29	88	113
40	118	115
58	118	115
69	97	96
77	15	64
89	-92	29
135	-172	-1
178	-225	-1
223	-256	2
233	-256	37
257	-232	86
309	-185	104
359	-154	111
383	-154	122
426	-234	115
508	-299	94
552	-358	67
662	-387	38
705	-425	38
719	-456	31
725	-480	41
732	-494	47
784	-514	57
862	-510	78
907	-510	105
929	-473	122
929	-390	137
922	-316	169
889	-265	217
843	-244	240
815	-233	240
792	-235	218
780	-235	134
780	-252	14
764	-329	-123
750	-467	-231
730	-569	-265
595	-569	-265
442	-548	-235
308	-395	-167
295	-261	-120
275	-213	-106
271	-213	-106
241	-249	-142
163	-297	-195
67	-336	-232
-11	-360	-232
-61	-360	-225
-80	-352	-168
-80	-336	-94
-74	-318	-33
-57	-318	-6
-38	-341	-6
-38	-370	-4
-46	-370	-4
-69	-363	-2
-105	-283	16
-143	-175	52
-169	-94	77
-172	-64	77
-172	-55	76
-156	-38	51
-141	29	13
-141	126	13
-173	193	14
