-286	-45	-1
-192	-17	-79
-62	29	-176
54	43	-263
86	33	-285
86	-142	-285
11	-342	-259
-108	-398	-211
-218	-398	-180
-261	-162	-142
-261	97	-117
-249	202	-97
-181	202	-82
-87	185	-76
11	76	-76
53	-46	-77
53	-76	-91
28	-76	-93
-47	34	-93
-91	199	-82
-91	283	-52
-47	283	-14
110	253	11
343	146	34
567	72	54
751	32	88
886	2	143
999	-2	216
1073	-16	283
1126	-110	301
1177	-286	301
1253	-522	257
1360	-711	157
1492	-809	56
1638	-809	5
1764	-802	5
1835	-723	11
1849	-555	39
1849	-345	56
1838	-204	56
1828	-166	51
1828	-166	22
1838	-225	-39
1850	-322	-124
1850	-439	-175
1841	-569	-175
1779	-666	-173
1662	-673	-111
1511	-673	-52
1338	-597	-29
1200	-478	-29
1095	-416	-42
1023	-416	-75
934	-433	-105
801	-507	-107
616	-553	-107
380	-553	-71
128	-500	-7
-105	-349	22
-288	-136	22
-412	33	-6
-449	91	-106
-449	91	-249
-413	18	-407
-335	-84	-541
-294	-84	-634
-287	-77	-698
-275	88	-761
-275	345	-858
-252	551	-1025
-164	642	-1270
-22	642	-1549
138	570	-1779
250	415	-1903
263	268	-1925
263	220	-1925
195	220	-1891
93	227	-1852
28	227	-1827
25	196	-1819
25	96	-1803
51	-47	-1763
51	-155	-1690
44	-208	-1576
-39	-208	-1411
-183	-199	-1191
-349	-163	-941
-482	-107	-696
-574	-51	-493
-627	-34	-350
-662	-34	-266
-685	-80	-218
-716	-165	-167
-765	-255	-93
-851	-280	-2
-971	-280	58
-1127	-209	67
-1294	-60	67
-1453	114	17
-1548	181	-61
-1570	181	-153
-1570	131	-184
-1571	-19	-184
-1604	-54	-135
-1782	-54	-106
-2091	157	-106
-2400	391	-197
-2485	461	-409
-2485	461	-607
-2351	397	-683
-2086	397	-683
-1857	518	-609
-1714	810	-434
-1617	965	-249
-1510	965	-106
-1343	859	-10
-1122	570	45
-919	336	62
-796	229	67
-758	229	76
-741	233	79
-715	294	83
-670	321	91
-521	321	95
-300	292	114
-47	170	169
171	-13	286
254	-131	462
254	-131	665
196	-100	845
68	6	976
11	49	1070
11	49	1154
35	-17	1241
118	-113	1331
208	-218	1434
267	-343	1549
268	-474	1683
268	-613	1831
201	-735	1974
96	-794	2082
-7	-794	2115
-85	-751	2115
-149	-590	2084
-231	-390	1995
-330	-198	1866
-390	-80	1704
-390	-62	1524
-370	-62	1347
-275	-130	1188
-165	-210	1056
-89	-210	949
-54	-209	864
-51	-154	793
-51	-84	724
-56	29	626
-54	164	497
-46	248	341
-10	248	192
55	206	64
126	121	-29
168	77	-88
168	77	-110
156	78	-110
88	120	-110
-2	202	-108
-57	309	-108
-57	369	-112
-46	369	-117
6	323	-122
63	224	-144
79	157	-166
