-183	-221	137
-183	-220	132
-172	-234	147
-172	-257	170
-191	-293	194
-228	-313	212
-295	-313	229
-349	-298	242
-386	-318	250
-416	-318	257
-449	-354	262
-508	-403	264
-602	-454	264
-706	-462	255
-795	-464	225
-832	-464	182
-832	-439	136
-829	-410	87
-787	-352	14
-725	-288	-88
-659	-235	-218
-608	-193	-361
-567	-153	-512
-515	-124	-663
-425	-113	-817
-304	-106	-969
-169	-86	-1112
-37	-35	-1232
94	39	-1328
217	121	-1405
335	183	-1480
456	224	-1568
586	224	-1681
732	221	-1818
884	163	-1968
1049	47	-2105
1203	-82	-2195
1337	-158	-2200
1415	-158	-2200
1437	-126	-2109
1437	3	-1934
1426	172	-1707
1426	300	-1458
1434	329	-1212
1480	329	-984
1551	246	-777
1630	96	-601
1689	-47	-451
1729	-117	-300
1729	-117	-120
1729	-103	97
1714	-36	334
1675	34	571
1622	80	797
1562	103	1005
1507	105	1195
1439	105	1366
1335	101	1522
1176	81	1665
981	43	1808
767	-40	1975
545	-192	2192
319	-427	2470
92	-709	2795
-154	-974	3135
-436	-1170	3448
-746	-1259	3674
-1072	-1259	3700
-1424	-1119	3700
-1835	-707	3539
-2271	-209	3299
-2657	3	3135
-2952	3	3074
-3176	-70	3061
-3297	-180	3061
-3297	-180	3061
-3279	-50	3035
-3162	333	2944
-2984	823	2758
-2785	1213	2503
-2515	1356	2195
-2253	1356	1841
-2009	1296	1424
-1806	1174	941
-1611	1068	424
-1448	943	-106
-1299	808	-611
-1107	677	-1075
-863	584	-1477
-604	520	-1806
-364	477	-2070
-146	463	-2289
66	463	-2488
245	487	-2680
407	531	-2875
564	531	-3080
752	520	-3286
959	417	-3438
1187	217	-3494
1379	55	-3494
1581	-7	-3459
1824	-7	-3368
2127	31	-3243
2412	138	-3064
2593	334	-2801
2593	633	-2426
2399	909	-1928
2136	1148	-1419
1860	1343	-1006
1772	1472	-722
1588	1472	-507
1323	1404	-331
1103	1123	-248
972	730	-211
872	338	-193
724	-2	-146
476	-248	-38
173	-359	126
-171	-359	301
-530	-359	462
-894	-312	584
-1254	-296	649
-1619	-296	657
-1977	-327	657
-2319	-389	629
-2665	-455	597
-3019	-519	578
-3321	-612	577
-3449	-758	577
-3449	-820	597
-3331	-820	684
-3086	-794	839
-2777	-617	1042
-2519	-392	1207
-2324	-131	1289
-2228	66	1289
-2204	136	1262
-2192	136	1137
-2164	98	961
-2074	25	788
-1874	7	657
-1575	7	581
-1232	70	544
-923	199	522
-678	284	491
-454	294	418
-275	301	326
-136	290	220
4	262	109
153	231	-18
305	198	-119
374	124	-161
435	124	-161
524	125	-149
629	234	-120
720	411	-90
798	484	-78
895	484	-78
1012	523	-86
1127	523	-86
