-86	26	-68
-46	26	-47
-46	-14	-38
-47	-88	-30
-98	-173	-20
-191	-203	-16
-259	-203	-16
-282	-186	-21
-282	-119	-32
-275	-34	-40
-237	22	-44
-184	22	-50
-118	19	-51
-81	-41	-51
-79	-122	-53
-79	-175	-57
-98	-178	-58
-102	-178	-58
-102	-146	-50
-93	-114	-31
-71	-114	-8
-40	-134	1
-37	-155	6
-37	-159	11
-70	-159	21
-135	-125	38
-167	-95	66
-167	-82	80
-158	-72	86
-114	-57	91
-91	-29	100
-91	-16	135
-107	-10	216
-158	-1	338
-212	11	483
-235	20	631
-235	20	768
-224	-5	893
-177	-82	1010
-127	-183	1129
-81	-235	1277
-50	-235	1463
-32	-222	1668
-32	-157	1848
-33	-144	1973
-33	-144	2022
-31	-214	2027
-2	-357	2042
53	-433	2043
105	-433	2062
134	-412	2096
134	-356	2103
127	-356	2103
99	-360	2061
47	-386	1983
-3	-386	1879
-38	-363	1758
-41	-302	1618
-41	-276	1460
-21	-276	1292
-7	-282	1120
-7	-282	960
-13	-271	817
-32	-215	691
-38	-146	581
-38	-114	481
-35	-114	383
-29	-144	283
-29	-181	191
-40	-181	123
-66	-177	84
-99	-120	66
-111	-55	56
-111	-55	29
-89	-57	-22
-33	-127	-107
44	-252	-203
133	-363	-276
204	-406	-299
243	-406	-299
259	-378	-299
276	-350	-299
311	-350	-322
398	-383	-395
517	-475	-495
658	-522	-596
804	-522	-681
946	-518	-753
1074	-464	-820
1164	-397	-895
1211	-298	-991
1225	-198	-1106
1234	-124	-1232
1255	-95	-1356
1296	-94	-1443
1355	-94	-1454
1388	-87	-1454
1388	-77	-1384
1352	-10	-1279
1242	87	-1185
1090	144	-1113
927	144	-1051
776	132	-995
671	60	-925
617	17	-821
590	13	-672
542	13	-507
450	37	-352
322	37	-243
195	18	-190
103	-60	-174
48	-116	-166
14	-116	-149
-22	-113	-112
-65	-54	-59
-114	-7	-7
-163	7	32
-218	7	57
-285	-13	67
-368	-65	76
-463	-94	86
-562	-94	98
-657	-92	113
-750	-58	123
-841	-54	123
-945	-54	121
-1077	-58	112
-1230	-61	112
-1382	-61	129
-1519	-22	194
-1660	64	311
-1823	229	438
-1993	438	517
-2105	590	521
-2131	591	521
-2131	591	452
-2131	507	373
-2127	503	348
-2174	503	348
-2229	624	406
-2229	797	496
-2150	850	509
-1982	850	509
-1770	756	446
-1614	576	333
-1549	446	259
-1441	427	220
-1317	421	213
-1210	421	206
-1068	411	184
-920	367	151
-766	299	120
-648	273	120
-559	268	121
-465	260	121
-392	260	106
-307	253	69
-224	233	7
-140	205	-49
-36	158	-87
49	88	-87
101	30	-87
108	5	-58
108	5	-22
108	18	0
99	32	14
99	62	24
118	95	29
139	141	29
150	194	21
195	231	-4
239	249	-39
254	249	-70
254	231	-94
202	196	-102
111	115	-102
35	37	-83
