-79	21	-32
13	-52	-44
13	-59	-49
-3	-86	-52
-72	-97	-50
-135	-81	-49
-167	-62	-48
-167	-29	-45
-165	49	-42
-150	109	-38
-136	109	-32
-136	98	-28
-138	17	-22
-158	-64	-16
-171	-111	-11
-175	-120	-7
-176	-126	-3
-167	-125	1
-158	-125	8
-151	-128	8
-149	-153	8
-149	-180	9
-152	-195	10
-152	-195	17
-151	-181	31
-124	-166	44
-73	-166	53
-5	-172	61
67	-209	73
143	-277	92
218	-327	105
289	-335	105
364	-340	103
443	-328	84
517	-323	58
576	-312	31
633	-310	-5
700	-286	-54
782	-263	-120
849	-259	-201
889	-257	-296
899	-253	-395
899	-253	-490
898	-219	-576
895	-163	-658
887	-113	-741
862	-84	-827
808	-71	-916
732	-56	-1001
649	-27	-1081
573	18	-1149
488	58	-1206
383	92	-1253
250	109	-1304
102	124	-1374
-40	124	-1463
-166	121	-1552
-271	132	-1621
-378	134	-1670
-480	159	-1702
-582	214	-1710
-680	252	-1710
-791	258	-1682
-926	258	-1630
-1077	226	-1578
-1231	167	-1531
-1362	146	-1472
-1446	146	-1370
-1483	182	-1220
-1492	289	-1040
-1506	420	-861
-1522	544	-695
-1546	614	-535
-1575	614	-368
-1591	608	-192
-1591	547	-13
-1565	466	159
-1473	383	328
-1324	313	508
-1128	271	702
-919	256	909
-733	244	1106
-595	201	1266
-510	108	1380
-461	1	1469
-426	-42	1545
-381	-42	1606
-303	-38	1647
-188	-29	1675
-45	-29	1678
94	-66	1678
200	-115	1639
270	-150	1534
310	-191	1377
352	-256	1188
395	-317	988
443	-323	792
488	-323	614
532	-260	462
563	-168	321
583	-107	171
583	-93	7
569	-93	-157
526	-95	-311
451	-95	-451
363	-85	-577
267	-43	-691
163	13	-795
60	77	-898
-42	126	-1008
-138	158	-1124
-232	158	-1230
-331	154	-1306
-431	150	-1339
-521	149	-1348
-600	149	-1353
-682	166	-1362
-777	166	-1382
-878	159	-1409
-973	121	-1409
-1040	87	-1406
-1075	87	-1360
-1093	103	-1271
-1128	193	-1172
-1196	337	-1079
-1272	487	-988
-1323	580	-888
-1323	605	-775
-1301	605	-667
-1255	588	-546
-1192	558	-410
-1154	536	-247
-1108	513	-78
-1071	478	93
-1021	419	269
-954	339	439
-873	264	598
-804	190	742
-766	121	880
-754	75	1014
-750	45	1141
-741	22	1253
-703	-14	1353
-623	-53	1450
-517	-68	1561
-411	-68	1682
-316	-39	1765
-228	-16	1765
-120	-16	1753
-4	-57	1636
116	-181	1466
227	-319	1317
326	-349	1228
407	-349	1189
448	-248	1170
457	-71	1131
457	71	1061
453	114	952
453	114	810
467	105	648
490	84	490
498	84	358
498	115	257
482	175	182
449	235	125
425	257	89
424	257	67
424	255	56
442	236	42
466	224	39
466	176	39
455	69	59
414	-52	93
326	-142	117
201	-142	117
