-60	-329	-22
-60	-300	-22
-40	-262	-25
4	-260	-32
25	-260	-62
25	-313	-74
29	-376	-68
13	-376	-77
13	-332	-81
41	-198	-77
57	-108	-53
57	-108	-8
57	-86	43
23	-86	49
-10	-50	49
-45	46	13
-68	104	-38
-68	104	-55
-66	68	-55
-44	26	-49
-47	21	-17
-73	21	-13
-92	26	-15
-101	26	-23
-103	6	-51
-110	-11	-79
-120	-47	-85
-129	-125	-85
-144	-162	-79
-157	-174	-74
-171	-174	-70
-178	-150	-58
-192	-101	-47
-216	-50	-39
-247	-34	-32
-287	-34	-15
-325	-69	10
-369	-104	31
-414	-113	38
-466	-125	41
-518	-133	44
-564	-164	45
-587	-203	49
-587	-244	52
-585	-247	56
-556	-247	56
-548	-210	74
-548	-120	121
-571	-13	202
-654	79	301
-768	173	367
-903	197	395
-1032	197	395
-1136	131	390
-1210	-12	390
-1250	-114	409
-1264	-114	473
-1276	-105	570
-1276	5	665
-1287	186	707
-1299	346	709
-1322	388	709
-1305	388	690
-1271	328	656
-1164	233	596
-1100	169	520
-1062	134	463
-1041	134	426
-1015	135	426
-1013	198	444
-939	276	455
-762	345	504
-620	359	506
-492	346	506
-378	377	462
-329	375	348
-232	358	232
-141	330	114
-127	330	97
-108	248	60
-108	184	55
-87	153	49
-147	151	63
-160	134	48
-196	128	63
-213	61	67
-236	-35	88
-238	-80	101
-238	-80	117
-222	-77	147
-193	-34	183
-154	8	191
-117	8	191
-96	-3	171
-86	-49	126
-85	-130	88
-85	-154	54
-88	-154	34
-88	-143	20
-88	-98	15
-79	-42	15
-47	8	20
-17	48	38
-15	87	45
-15	137	45
-44	203	26
-74	271	-19
-86	319	-57
-105	354	-81
-146	397	-94
