172	119	-78
139	199	-94
99	232	-95
78	232	-95
78	161	-70
87	2	-25
89	-143	-1
104	-202	1
104	-202	9
99	-190	9
82	-144	16
55	-94	37
29	-55	59
4	-23	78
-15	-23	95
-30	-31	116
-36	-81	149
-41	-160	180
-44	-226	191
-43	-277	191
-32	-308	171
-17	-311	140
0	-311	118
6	-269	111
10	-220	111
10	-180	112
9	-168	110
7	-141	106
0	-103	89
-24	-82	71
-53	-77	59
-71	-79	52
-75	-101	43
-75	-101	22
-64	-91	1
-58	-74	-26
-58	-32	-45
-70	19	-59
-104	84	-70
-139	110	-77
-163	117	-86
-163	125	-94
-161	101	-117
-142	93	-177
-112	90	-254
-91	74	-313
-84	65	-345
-84	61	-352
-99	61	-352
-128	71	-344
-161	104	-332
-194	144	-332
-223	178	-343
-243	178	-391
-247	157	-477
-247	111	-579
-241	77	-684
-241	77	-780
-242	92	-857
-264	131	-907
-316	172	-934
-381	217	-960
-437	266	-1004
-467	311	-1068
-476	348	-1138
-478	381	-1206
-481	404	-1259
-485	417	-1307
-491	424	-1371
-497	419	-1462
-503	405	-1565
-510	382	-1624
-522	319	-1630
-542	301	-1630
-577	301	-1590
-616	339	-1547
-641	419	-1512
-641	433	-1486
-628	433	-1459
-583	369	-1426
-524	294	-1380
-475	248	-1319
-427	246	-1234
-383	246	-1123
-335	278	-998
-289	315	-873
-244	342	-760
-199	342	-654
-152	308	-557
-101	238	-474
-46	166	-407
12	146	-351
58	146	-281
87	161	-193
98	195	-90
108	210	-6
119	210	29
126	202	29
126	177	20
124	124	0
114	56	0
99	-10	2
88	-33	25
82	-33	53
77	-20	92
69	18	131
57	57	148
44	82	148
32	86	129
26	86	89
26	73	49
27	61	28
32	0	41
31	-7	59
20	-18	73
6	-14	73
-5	-14	67
-47	-12	-47
-66	-20	-76
-75	-17	-88
-77	-17	-88
-79	25	-81
-84	118	-62
-90	166	-43
-103	166	-33
-128	152	-31
-185	121	-21
-259	121	-12
-351	183	-12
