-203	-245	-111
-203	-392	-125
-194	-523	-167
-176	-598	-183
-149	-661	-183
-130	-698	-172
-103	-692	-131
-61	-672	-113
-26	-528	-113
8	-310	-121
8	-107	-121
3	5	-105
-53	32	-54
-145	32	13
-207	3	45
-207	-36	45
-203	-86	36
-144	-129	10
-70	-129	-8
-5	-124	-8
25	-77	-8
29	54	-2
10	54	0
-17	54	10
-53	40	21
-93	18	33
-114	18	37
-114	45	43
-108	102	49
-79	171	70
-44	217	108
-14	217	168
21	208	245
72	164	326
144	141	405
218	141	493
268	132	596
284	132	723
284	102	862
275	36	1002
265	-28	1120
263	-58	1211
262	-69	1282
262	-90	1355
262	-118	1434
246	-147	1532
199	-157	1646
125	-157	1752
25	-139	1809
-90	-100	1809
-203	-100	1822
-288	-102	1824
-332	-164	1829
-354	-241	1857
-367	-241	1911
-405	-234	1942
-496	-105	1942
-648	100	1912
-805	280	1779
-870	280	1560
-870	272	1334
-791	89	1151
-608	-163	1050
-436	-265	1000
-385	-265	983
-385	-171	940
-452	35	851
-583	155	708
-583	155	568
-557	150	446
-400	47	371
-188	-20	327
-108	-38	307
-108	-38	289
-113	-26	266
-115	-16	241
-115	-16	241
-72	-36	243
