-32	23	-105
-16	36	-114
-3	68	-114
19	68	-117
31	57	-111
43	12	-99
36	-58	-83
48	-88	-78
61	-96	-71
52	-99	-64
44	-99	-55
42	-82	-52
15	-58	-52
-20	-50	-57
-34	-50	-66
-34	-56	-70
-28	-58	-70
-17	-58	-70
-17	-37	-71
-27	-5	-81
-51	33	-102
-67	68	-138
-67	88	-184
-55	88	-242
-22	74	-306
6	48	-377
19	48	-461
20	57	-563
22	100	-674
25	155	-776
43	181	-862
84	187	-934
141	187	-1004
207	179	-1080
261	153	-1171
304	112	-1265
338	90	-1348
370	90	-1410
396	96	-1428
430	123	-1428
482	142	-1410
545	161	-1371
626	195	-1344
718	234	-1319
826	257	-1282
927	260	-1221
1015	271	-1136
1092	271	-1020
1172	266	-881
1252	264	-736
1324	261	-602
1360	244	-480
1360	240	-358
1351	240	-224
1306	257	-83
1254	252	63
1216	250	202
1192	230	324
1175	166	412
1161	83	470
1148	-23	521
1128	-119	581
1098	-155	647
1069	-155	709
1056	-126	769
1054	-58	830
1054	0	894
1061	40	949
1069	64	986
1082	67	1005
1084	67	1023
1084	53	1054
1065	18	1107
1010	-18	1177
924	-39	1254
810	-51	1331
679	-64	1379
551	-103	1389
432	-194	1389
337	-314	1384
245	-447	1384
135	-537	1399
-16	-542	1443
-194	-542	1481
-368	-475	1503
-530	-408	1503
-677	-393	1499
-809	-393	1469
-908	-427	1410
-971	-483	1334
-1006	-556	1263
-1040	-601	1208
-1087	-601	1178
-1144	-590	1163
-1194	-527	1151
-1231	-448	1130
-1255	-372	1095
-1278	-317	1048
-1301	-297	1001
-1338	-295	965
-1396	-292	935
-1482	-292	897
-1580	-287	842
-1686	-248	775
-1794	-172	691
-1899	-48	586
-1958	90	461
-1960	162	334
-1960	162	209
-1900	156	79
-1845	88	-65
-1786	78	-194
-1736	78	-266
-1664	133	-266
-1560	261	-265
-1416	397	-230
-1252	540	-230
-1121	694	-251
-1058	811	-353
-1036	830	-517
-1029	830	-670
-996	762	-795
-925	687	-884
-795	641	-932
-641	584	-941
-488	541	-955
-387	541	-962
-336	542	-1003
-319	589	-1115
-303	607	-1266
-259	607	-1408
-178	556	-1514
-75	436	-1559
-12	312	-1559
4	252	-1545
17	252	-1476
29	237	-1384
38	237	-1282
81	206	-1206
153	119	-1186
226	63	-1186
295	63	-1197
349	74	-1197
418	103	-1171
492	116	-1068
521	129	-904
521	125	-729
474	112	-566
375	110	-414
275	112	-276
198	112	-166
145	117	-95
136	150	-60
136	163	-40
160	163	-23
201	149	2
201	96	28
198	54	55
154	39	80
74	39	108
-1	62	133
-32	106	145
-32	144	150
-11	144	167
31	102	228
