-18	-130	-53
-25	-157	-65
-63	-165	-72
-86	-181	-75
-86	-189	-78
-79	-189	-88
-32	-222	-100
33	-262	-100
80	-262	-94
82	-254	-71
82	-164	-31
-47	-6	15
-54	-6	15
-64	-13	9
-77	-34	9
-95	-55	14
-121	-56	30
-150	-56	57
-172	-52	79
-182	-52	83
-184	-56	83
-184	-84	67
-182	-111	37
-182	-128	11
-183	-138	-3
-204	-139	-8
-262	-138	-11
-349	-132	-18
-450	-124	-31
-548	-124	-55
-646	-140	-91
-740	-198	-140
-832	-285	-198
-915	-382	-244
-1001	-447	-247
-1088	-463	-247
-1174	-463	-199
-1245	-428	-118
-1291	-384	-41
-1296	-368	10
-1296	-368	38
-1268	-399	60
-1255	-409	89
-1255	-409	118
-1283	-363	118
-1381	-241	114
-1444	-139	59
-1466	-129	-47
-1466	-129	-166
-1367	-189	-242
-1288	-275	-242
-1288	-275	-230
-1294	-218	-153
-1447	-37	-63
-1639	232	-45
-1716	363	-45
-1716	363	-93
-1653	303	-167
-1492	108	-201
-1335	-41	-201
-1218	-54	-189
-1146	-54	-161
-1104	45	-132
-1066	180	-107
-986	252	-89
-853	252	-86
-688	234	-86
-522	154	-99
-386	71	-107
-314	42	-107
-297	42	-83
-294	104	-29
-294	246	38
-294	381	76
-251	394	83
-169	394	83
-60	293	62
57	148	50
156	39	50
196	8	70
196	8	129
